Publisher,Country,contentTitle,contentGenre,contentCategory,cat_nombres,evidencia,veredicto,detalle,ext_imdb_id,ext_tipo,ext_generos,ext_confianza,genero_vs_imdb,conflicto_intra_titulo,Total Requests,prop_iab22,prop_iab22_nombres,prop_iab10,nivel_actual,nivel_propuesto,prop_evidencia,prop_forma_origen
TCL ADS - Springserve,Mexico,the harbortown bobber,"documentary,biography,documentary,biography,action,adventure,sports",[-7],,,,,tt1562884,movie,"Action,Adventure,Documentary",A,coincide,,262720,[483],Sports,[IAB17],0,1,externa,imdb
Select Plus PTE LTD (CTV),Mexico,fallen not forgotten: trailer,Action,[-7],,,,,tt1209319,movie,"Biography,Drama,War",D,no_comparable,,261120,[325],Movies > Action and Adventure Movies,[IAB1],0,2,interna,
Select Plus PTE LTD (CTV),Colombia,many beautiful things: the life and vision of lilias trotter,Documentary,[-7],,,,,tt4506686,movie,"Biography,Documentary,History",A,coincide,,260800,"[332, 333]",Movies > Documentary Movies | Movies > Drama Movies,[IAB1-5],0,3,externa,imdb
Select Plus PTE LTD (CTV),Colombia,andor: season 2 - official 'win' teaser trailer,Not Applicable,[-7],,,,,tt9253284,tvSeries,"Adventure,Drama,Fantasy",D,no_comparable,,260000,[640],Television,[IAB1-7],0,2,ninguna,titulo
Televisa Univision via SpringServe,Mexico,la duena,Drama,[-7],,,,,tt0213342,tvSeries,"Drama,Romance",B,coincide,,259920,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],0,3,externa,imdb
iion Pty Ltd,Colombia,lords of the fallen - official version 2.0 update overview trailer,other,[-7],,,,,,,,,no_comparable,,259360,,,[IAB1],0,1,ninguna,
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,fox_sports_3,Not Applicable,[-7],,,,,,,,,no_comparable,,258400,,,[IAB1],0,0,ninguna,
iion Pty Ltd,Peru,a magia das fadas,Adventure,[-7],,,,,tt0139060,movie,"Adventure,Family,Fantasy",A,coincide,,257280,"[325, 334, 335]",Movies > Action and Adventure Movies | Movies > Family and Children Movies | Movies > Fantasy Movies,[IAB1-5],0,3,externa,imdb
Xapads Media - CTV,Chile,ep 2 cool joe loses his groove,"animation,family,sport","[IAB1-7, IAB17-12]",Television | Football,interna,coincide,,,,,,no_comparable,,255680,,,,2,2,interna,contentSeries
iion Pty Ltd,Colombia,sins of the mother,"horror,horror,thriller",[-7],,,,,tt12239390,movie,Thriller,B,coincide,,254880,[331],Movies > Crime and Mystery Movies,[IAB1-5],0,3,externa,imdb
TCL ADS - Springserve,Mexico,machotaildrop,Sports,[-7],,,,,tt1315388,movie,"Action,Comedy,Fantasy",A,sin_genero_declarado,,254400,"[325, 330, 335]",Movies > Action and Adventure Movies | Movies > Comedy Movies | Movies > Fantasy Movies,[IAB1-5],0,3,externa,imdb
Select Plus PTE LTD (CTV),Mexico,herschell gordon lewis' bloodmania_trailer,horror,[-7],,,,,,,,,no_comparable,,254400,[336],Movies > Horror Movies,[IAB1],0,2,interna,
TCL ADS - Springserve,Dominican Republic,grumpy grannies,"drama,family,comedy",[-7],,,,,tt19306948,movie,Comedy,A,coincide,,253680,[330],Movies > Comedy Movies,[IAB1-5],0,3,externa,imdb
METAX SOFTWARE PTE. LTD.,Bolivia,freetv accion,Not Applicable,"[IAB1, IAB1-5]",Arts & Entertainment | Movies,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,252480,,,,2,2,ninguna,declarado
Select Plus PTE LTD (CTV),Mexico,tomahawk%20trail,Western,[-7],,,,,tt0165990,movie,"Drama,Western",A,coincide,,251360,[333],Movies > Drama Movies,[IAB1-5],0,3,externa,imdb
Select Plus PTE LTD (CTV),Colombia,chariot,Thriller,[-7],,,,,tt2531362,movie,"Drama,Mystery,Thriller",B,coincide,,247200,"[333, 331]",Movies > Drama Movies | Movies > Crime and Mystery Movies,[IAB1-5],0,3,externa,imdb
iion Pty Ltd,Colombia,friends only,Family,[-7],,,,,tt15680876,movie,"Drama,Romance",A,no_coincide,,246880,"[333, 326]",Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],0,3,externa,imdb
iion Pty Ltd,Mexico,a%20short%20documentary%20about%20people%20fighting,documentary,[-7],,,,,tt8458412,short,"Comedy,Documentary,Short",A,coincide,,245600,"[330, 646, 332, 648]",Movies > Comedy Movies | Television > Comedy TV | Movies > Documentary Movies | Television > Factual TV,[IAB1],0,2,externa,
iion Pty Ltd,Mexico,nossos filhos,"drama,romance",[-7],,,,,tt0102613,tvMovie,Drama,A,coincide,,245600,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],0,2,externa,
iion Pty Ltd,Chile,the sandman: season 2 - official date announcement teaser trailer,Not Applicable,[-7],,,,,tt1751634,tvSeries,"Drama,Fantasy,Horror",D,no_comparable,,244480,[640],Television,[IAB1-7],0,2,ninguna,titulo
TCL ADS - Springserve,Argentina,the adventures of danny & the dingo,Sports,[-7],,,,,tt1302810,tvSeries,Sport,A,sin_genero_declarado,,244000,[483],Sports,[IAB17],0,1,externa,imdb
iion Pty Ltd,Colombia,10 años con bebe,"documentary,music",[-7],,,,,tt5268896,movie,Documentary,A,coincide,,243680,[338],Music and Audio,[IAB1-6],0,1,externa,imdb
TCL ADS - Springserve,Argentina,oscuridad viva: la historia de ted el cavador,Horror,[-7],,,,,,,,,no_comparable,,242080,[336],Movies > Horror Movies,[IAB1],0,2,interna,
METAX SOFTWARE PTE. LTD. (Exchange),Mexico,contigo si,Drama,"[IAB1, IAB1-5]",Arts & Entertainment | Movies,externa,contradice,forma:pelicula!=tv,tt15295244,tvSeries,Drama,A,coincide,vertical,241440,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],2,3,externa,imdb
METAX SOFTWARE PTE. LTD. (Exchange),Colombia,rollers: trailer,"drama,music,comedy",[-7],,,,,tt9124868,movie,Comedy,B,coincide,,241440,[330],Movies > Comedy Movies,[IAB1-5],0,3,externa,imdb
iion Pty Ltd,Colombia,breathe,Drama,[-7],,,,,tt6466208,tvSeries,"Crime,Drama,Thriller",B,coincide,,241120,[647],Television > Drama TV,[IAB1-7],0,3,externa,imdb
NubaTV - SpringServe,Mexico,the expedition tapes_trailer,Documentary,[-7],,,,,,,,,no_comparable,,240800,"[332, 648]",Movies > Documentary Movies | Television > Factual TV,[IAB1],0,2,interna,
PML Digital,Argentina,sick,Drama,[-7],,,,,tt2727830,short,"Drama,Horror,Romance",B,coincide,,240640,"[333, 647, 336, 326]",Movies > Drama Movies | Television > Drama TV | Movies > Horror Movies | Movies > Romance Movies,[IAB1],0,2,externa,
"Sharethrough, Inc (CTV-oRTB)",Argentina,Not Applicable,Not Applicable,[640],Television,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,238560,,,,2,2,ninguna,declarado
OTTera.tv,Mexico,just us,Family,[IAB1-5],Movies,externa,contradice,forma:pelicula!=tv,tt0305713,tvSeries,Family,B,coincide,,238400,[645],Television > Children's TV,[IAB1-7],2,3,externa,imdb
TCL ADs (APAC),Colombia,lost angels: skid row is my home,Documentary,[-7],,,,,tt1426386,movie,"Documentary,News",A,coincide,,237760,[332],Movies > Documentary Movies,[IAB1-5],0,3,externa,imdb
AWG Media,Paraguay,tecnologia quântica [com econofísico],Education,[IAB5-1],41832 Education,interna,compatible,generico,,,,,no_comparable,vertical,237280,,,,1,1,interna,contentSeries
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,galanes,Drama,[-7],,,,,,,,,no_comparable,,235040,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],0,2,interna,
