Publisher,Country,contentTitle,contentGenre,contentCategory_relleno,cat_nombres,evidencia,veredicto,detalle,ext_imdb_id,ext_tipo,ext_generos,ext_confianza,genero_vs_imdb,conflicto_intra_titulo,Total Requests,prop_iab22,prop_iab22_nombres,prop_iab10,nivel_actual,nivel_propuesto,prop_evidencia,prop_forma_origen
Roku - oRTB,Mexico,Not Applicable,News,"[IAB1-7, IAB12-2]",Television | National News,interna,coincide,,,,,,no_comparable,,235146400,,,,2,2,interna,declarado
Roku - oRTB,Mexico,Not Applicable,Entertainment,[IAB1-6],Music,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,75552480,,,,1,1,ninguna,
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,lo que la vida me robo,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt3223004,tvSeries,"Drama,Romance",A,coincide,,61207440,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
OTTera.tv,Argentina,lucky fred season 1,Children,[IAB1-7],Television,interna,coincide,,tt2164295,tvSeries,"Action,Adventure,Animation",C,no_comparable,,51423840,[645],Television > Children's TV,[IAB1-7],2,3,interna,titulo
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,mi marido tiene mas familia,Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,31605760,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Vidaa,Mexico,como dice el dicho,Drama,[IAB1-7],Television,externa,coincide,,tt1831897,tvSeries,"Comedy,Drama",A,coincide,,26306800,"[646, 647, 642]",Television > Comedy TV | Television > Drama TV | Television > Soap Opera TV,[IAB1-7],2,3,externa,imdb
Roku - oRTB,Mexico,Not Applicable,Soap-Opera,"[IAB1-5, IAB1-7]",Movies | Television,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,19702880,,,,2,2,serie,contentSeries
Vidaa,Mexico,rebelde hd,Drama,[IAB12],News,interna,contradice,vertical:noticias,,,,,no_comparable,,17236240,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
TCL ADs (APAC),Argentina,las primeras 72 horas tras el crimen,Documentary,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,13470000,"[332, 648]",Movies > Documentary Movies | Television > Factual TV,[IAB1],1,2,interna,
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,a que no me dejas,Drama,[IAB1-7],Television,externa,coincide,,tt4872292,tvSeries,Drama,A,coincide,,11897760,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],2,3,externa,imdb
PML Digital,Argentina,rollers: trailer,Drama,[sports],sports,externa,contradice,vertical:deportes,tt9124868,movie,Comedy,B,no_coincide,vertical,10084960,[330],Movies > Comedy Movies,[IAB1-5],1,3,externa,imdb
TCL ADs (APAC),Mexico,beast no more: trailer,Drama,[IAB1-5],Movies,externa,coincide,,tt4634402,movie,"Horror,Thriller",A,no_coincide,,8297440,"[336, 331]",Movies > Horror Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
TCL ADs (APAC),Mexico,fitness rewind by collage video,Lifestyle,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,6646560,,,,1,1,interna,
Select Plus PTE LTD (CTV),Colombia,eve,Horror,[IAB1-5],Movies,externa,coincide,,tt6189372,movie,"Drama,Thriller",B,no_coincide,,5929760,"[333, 331]",Movies > Drama Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Nicaragua,best mountains views,Outdoors,[IAB1],Arts & Entertainment,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,5643600,,,,1,1,ninguna,
OTTera.tv,Mexico,Not Applicable,Education,[IAB5],Education,interna,compatible,generico,,,,,no_comparable,,5453760,,,,1,1,interna,
iion Pty Ltd,Colombia,the baddest bad boy,Comedy,[IAB1-7],Television,externa,coincide,,tt13840630,tvMiniSeries,Comedy,A,coincide,,5315360,[646],Television > Comedy TV,[IAB1-7],2,3,externa,imdb
PML Digital,Argentina,chronic horror,Horror,[sports],sports,externa,contradice,vertical:deportes,tt13415674,tvMiniSeries,"Comedy,Horror",A,coincide,vertical,4835360,[646],Television > Comedy TV,[IAB1-7],1,3,externa,imdb
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,hotel del luna,Drama,[IAB1-7],Television,externa,coincide,,tt10220588,tvSeries,"Action,Comedy,Drama",A,coincide,,4826560,"[646, 647]",Television > Comedy TV | Television > Drama TV,[IAB1-7],2,3,externa,imdb
"Coocaa, a SKYWORTH company",Colombia,goats - cicinho,Biography,[IAB1-7],Television,interna,compatible,generico,,,,,no_comparable,vertical,4817920,[648],Television > Factual TV,[IAB1-7],2,3,interna,contentSeries
OTTera.tv,Mexico,the house of da vinci vr - official playstation vr2 release date trailer,Not Applicable,[IAB1],Arts & Entertainment,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,4312320,,,,1,1,ninguna,
iion Pty Ltd,Mexico,haunted 3: spirits,Horror,[IAB1-5],Movies,externa,coincide,,tt5220078,movie,Horror,A,coincide,,4167200,[336],Movies > Horror Movies,[IAB1-5],2,3,externa,imdb
TCL ADS - Springserve,Mexico,corona: trailer,Drama,[IAB1-5],Movies,externa,coincide,,tt11766262,movie,"Drama,Thriller",B,coincide,,3870240,"[333, 331]",Movies > Drama Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
TCL ADS - Springserve,Argentina,corona: trailer,Drama,[IAB1-5],Movies,externa,coincide,,tt11766262,movie,"Drama,Thriller",B,coincide,,3656800,"[333, 331]",Movies > Drama Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Mexico,utterances,Drama,[IAB1-5],Movies,externa,coincide,,tt32482978,movie,Drama,A,coincide,,3644160,[333],Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Mexico,la joya del dragón,Fantasy,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,3452000,[335],Movies > Fantasy Movies,[IAB1],1,2,interna,
TCL ADS - Springserve,Mexico,la flamme rouge,Horror,[IAB1-5],Movies,externa,coincide,,tt10298870,movie,"Crime,Drama,Thriller",A,no_coincide,,3402400,"[331, 333]",Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
METAX SOFTWARE PTE. LTD. (Exchange),Mexico,n,News,[IAB12],News,interna,coincide,,,,,,no_comparable,,3226240,,,,1,1,interna,
iion Pty Ltd,Mexico,warning: no trespassing: trailer,Horror,[IAB1-5],Movies,externa,coincide,,tt9162584,movie,Horror,A,coincide,,2855200,[336],Movies > Horror Movies,[IAB1-5],2,3,externa,imdb
Roku - oRTB,Mexico,Not Applicable,Not Applicable,"[IAB1-5, IAB9]",Movies | Hobbies & Interests,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,2738880,,,,2,2,serie,contentSeries
iion Pty Ltd,Mexico,el peso del amor,Comedy,[IAB1-7],Television,externa,coincide,,tt5189944,tvSeries,"Comedy,Drama,Romance",A,coincide,,2706080,"[646, 647]",Television > Comedy TV | Television > Drama TV,[IAB1-7],2,3,externa,imdb
TCL ADS - Springserve,Mexico,corazón de león,Romance,[IAB1-5],Movies,externa,coincide,,tt2948472,movie,"Comedy,Drama,Romance",B,coincide,,2691360,"[330, 333, 326]",Movies > Comedy Movies | Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Mexico,the sleeping room,Horror,[IAB1-5],Movies,externa,coincide,,tt3298190,movie,Horror,A,coincide,,2603840,"[336, 328]",Movies > Horror Movies | Movies > Indie and Arthouse Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Mexico,crossy_road,Not Applicable,,,,,,,,,,no_comparable,,2525600,,,[IAB1],0,0,ninguna,
TCL ADS - Springserve,Chile,mutually_trailer,Romance,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,2513280,[326],Movies > Romance Movies,[IAB1],1,2,interna,
TCL ADS - Springserve,Mexico,after effect: trailer,Action,[IAB1-5],Movies,externa,coincide,,tt1622566,movie,"Action,Horror,Thriller",B,coincide,,2482400,"[325, 336, 331]",Movies > Action and Adventure Movies | Movies > Horror Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
TCL ADS - Springserve,Mexico,bala na agulha,Action,[IAB1-5],Movies,externa,compatible,generico,tt0149898,tvMovie,"Action,Mystery,Thriller",A,coincide,,2470240,"[325, 331]",Movies > Action and Adventure Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,declarado
iion Pty Ltd,Mexico,salt bike: a year with the baron (narrated by ewan mcgregor)_trailer,Documentary,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,2308800,"[332, 648]",Movies > Documentary Movies | Television > Factual TV,[IAB1],1,2,interna,
iion Pty Ltd,Mexico,duck camp dinners season 2,Adventure,[IAB1-7],Television,externa,coincide,,tt35146256,tvSeries,Reality-TV,A,no_coincide,,2286880,[651],Television > Reality TV,[IAB1-7],2,3,externa,titulo
TCL ADS - Springserve,Mexico,love without frontiers,Action,[IAB1-5],Movies,externa,coincide,,tt1107331,movie,"Action,Crime,Drama",A,coincide,,2188000,"[325, 331, 333]",Movies > Action and Adventure Movies | Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
Roku - oRTB,Puerto Rico,epg,Home & Garden,"[IAB1-7, IAB10]",Television | Home & Garden,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,2160960,,,,2,2,ninguna,declarado
iion Pty Ltd,Colombia,operation overreach universe part 1: hidden,Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,2149600,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
"Coocaa, a SKYWORTH company",Peru,the nature of writing,Arts,[IAB1],Arts & Entertainment,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,2100320,[640],Television,[IAB1-7],1,2,serie,contentSeries
TCL ADS - Springserve,Argentina,doors,Sci-Fi,[IAB1-5],Movies,externa,coincide,,tt12483708,movie,Sci-Fi,B,coincide,,2070240,[327],Movies > Science Fiction Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Mexico,david,Drama,[IAB1-5],Movies,externa,coincide,,tt2888768,movie,"Drama,Thriller",B,coincide,,2054240,"[333, 331]",Movies > Drama Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
Roku - oRTB,Mexico,Not Applicable,Not Applicable,"[IAB1-5, IAB1-7]",Movies | Television,ninguna,no_evaluable,sin_evidencia,,,,,no_comparable,,2016000,,,,2,2,serie,contentSeries
TCL ADS - Springserve,Mexico,chaos,Action,[IAB1-5],Movies,externa,coincide,,tt14123284,movie,"Action,Crime,Drama",B,coincide,,2009600,"[325, 331, 333]",Movies > Action and Adventure Movies | Movies > Crime and Mystery Movies | Movies > Drama Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Mexico,saints and heroes collection,Family,[IAB1],Arts & Entertainment,interna,compatible,generico,tt13601622,tvMiniSeries,Animation,C,no_comparable,,1993440,"[334, 645]",Movies > Family and Children Movies | Television > Children's TV,[IAB1],1,2,interna,
TCL ADS - Springserve,Mexico,uncle%20peckerhead,Horror,[IAB1-5],Movies,externa,coincide,,tt11695654,movie,"Comedy,Horror,Music",A,coincide,,1922400,"[330, 336]",Movies > Comedy Movies | Movies > Horror Movies,[IAB1-5],2,3,externa,imdb
TCL ADs (APAC),Mexico,the haunting of fox hollow farm,Documentary,[IAB1-5],Movies,externa,coincide,,tt2075337,movie,"Crime,Documentary",A,coincide,,1920160,"[331, 332]",Movies > Crime and Mystery Movies | Movies > Documentary Movies,[IAB1-5],2,3,externa,imdb
TCL ADS - Springserve,Mexico,lost in the maze,Adventure,[IAB1-5],Movies,externa,coincide,,tt29602142,movie,Documentary,A,no_coincide,,1911200,[332],Movies > Documentary Movies,[IAB1-5],2,3,externa,imdb
OTTera.tv,Argentina,world poker tour espanol,Game Show,[IAB1-22],Arts & Entertainment (tier 2 inexistente),interna,compatible,generico,,,,,no_comparable,,1858720,[640],Television,[IAB1-7],1,2,interna,genero
Vidaa  APAC Hisense Headquarter,Mexico,lo que la vida me robo,Drama,[IAB12],News,externa,contradice,vertical:noticias,tt3223004,tvSeries,"Drama,Romance",A,coincide,,1847280,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],1,3,externa,imdb
Televisa Univision via SpringServe,Mexico,reto 4 elementos,Reality,[IAB12],News,interna,compatible,generico,,,,,no_comparable,,1776080,[651],Television > Reality TV,[IAB1-7],1,3,interna,genero
OTTera.tv,Argentina,crack,Comedy,[IAB1],Arts & Entertainment,externa,compatible,generico,tt4424356,short,"Comedy,Crime,Drama",B,coincide,,1744640,"[330, 646, 331, 333, 647]",Movies > Comedy Movies | Television > Comedy TV | Movies > Crime and Mystery Movies | Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,externa,
OTTera.tv,Colombia,flou detonacion,Horror,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,1712320,[336],Movies > Horror Movies,[IAB1],1,2,interna,
TCL ADS - Springserve,Argentina,morena clara,Drama,[IAB1-7],Television,externa,coincide,,tt0222597,tvSeries,"Drama,Romance",B,coincide,,1692480,"[647, 642]",Television > Drama TV | Television > Soap Opera TV,[IAB1-7],2,3,externa,imdb
iion Pty Ltd,Colombia,operation overreach universe part 4: survive,Action,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,1689760,[325],Movies > Action and Adventure Movies,[IAB1],1,2,interna,
iion Pty Ltd,Mexico,remnant,Not Applicable,[IAB1-5],Movies,externa,coincide,,tt15691488,movie,"Horror,Sci-Fi,Thriller",B,sin_genero_declarado,,1625920,"[336, 327, 331]",Movies > Horror Movies | Movies > Science Fiction Movies | Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
Select Plus PTE LTD (CTV),Argentina,haunted 2: appartions_trailer,Horror,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,1618560,[336],Movies > Horror Movies,[IAB1],1,2,interna,
Equativ (Formerly SMART AdServer) - oRTB CTV,Mexico,corazon salvaje,Drama,[IAB1-5],Movies,externa,coincide,,tt0100935,movie,"Crime,Drama,Thriller",B,coincide,,1601120,"[331, 333, 330, 326]",Movies > Crime and Mystery Movies | Movies > Drama Movies | Movies > Comedy Movies | Movies > Romance Movies,[IAB1-5],2,3,externa,imdb
Pluto LATAM via SpringServe,Mexico,Not Applicable,Drama,"[333, 647]",Movies > Drama Movies | Television > Drama TV,interna,coincide,,,,,,no_comparable,,1587360,,,,3,3,interna,
TCL ADs (APAC),Mexico,friends only,Family,[IAB1-7],Television,externa,contradice,forma:tv!=pelicula,tt15680876,movie,"Drama,Romance",A,no_coincide,,1558560,"[333, 326]",Movies > Drama Movies | Movies > Romance Movies,[IAB1-5],2,3,externa,imdb
PML Digital,Chile,la colonia perdida,Fantasy,[sports],sports,externa,contradice,vertical:deportes,tt0875696,tvMovie,"Fantasy,Horror,Mystery",A,coincide,vertical,1552000,"[335, 336, 331]",Movies > Fantasy Movies | Movies > Horror Movies | Movies > Crime and Mystery Movies,[IAB1],1,2,externa,
TCL ADs (APAC),Mexico,a message to mary,Drama,[IAB1],Arts & Entertainment,interna,compatible,generico,,,,,no_comparable,,1541600,"[333, 647]",Movies > Drama Movies | Television > Drama TV,[IAB1],1,2,interna,
Roku - oRTB,Mexico,Not Applicable,Animation,"[IAB1-5, IAB1-7, IAB17]",Movies | Television | Sports,interna,compatible,forma_ambigua,,,,,no_comparable,,1540000,,,,2,2,interna,
PML Digital,Chile,41,Sci-Fi,[sports],sports,interna,contradice,vertical:deportes,,,,,no_comparable,,1538240,"[327, 652]",Movies > Science Fiction Movies | Television > Science Fiction TV,[IAB1],1,2,interna,
TCL ADS - Springserve,Argentina,american apocalypse: trailer,Horror,[IAB1-5],Movies,externa,coincide,,tt2292196,movie,Thriller,A,no_coincide,,1531840,[331],Movies > Crime and Mystery Movies,[IAB1-5],2,3,externa,imdb
iion Pty Ltd,Mexico,confection (esther smith & tony way),Not Applicable,,,,,,,,,,no_comparable,,1410240,,,[IAB1],0,0,ninguna,
Televisa Univision via OB,Mexico,Not Applicable,Sports,[IAB17],Sports,interna,coincide,,,,,,no_comparable,,1374320,,,,1,1,interna,
